date	promotion_bucket	comparison_owner	bullish_pocket	bullish_pocket_confirmed	bullish_pocket_label	above_200dma_flag	slope_60	drawdown_20	live_probability	shadow_probability	confidence_gap_delta	future_return_20d	future_return_60d
2025-12-17	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.005065903683483164	-0.1448	0.4818	0.4993	-0.0282	0.6085047584592331	1.0472241650173864
2025-12-18	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.007163989928518803	-0.0575	0.5464	0.5024	-0.0897	0.4685173828945508	0.8576946502397664
2025-12-19	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.008800552239012141	0.0	0.5499	0.5023	-0.0933	0.4632594979817337	0.6706903075364252
2025-12-22	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.009409535856298534	0.0	0.5562	0.5023	-0.0995	0.4374344402773338	0.5289779077181702
2025-12-23	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008702036002070528	-0.0012	0.5497	0.5016	-0.0937	0.4465921373627981	0.46360452522226514
2025-12-24	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.00897430658715983	0.0	0.5488	0.5018	-0.0926	0.35722759271146365	0.37969167324006037
2025-12-26	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007448693443661976	-0.0066	0.521	0.5006	-0.066	0.44049994004500004	0.3416552016347194
2025-12-29	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007854355413469202	0.0	0.528	0.5011	-0.0725	0.4786833101179815	0.20752793202843556
2025-12-30	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0073895286815390225	-0.0059	0.515	0.5004	-0.0602	0.4892184713575072	0.22072239777242442
2025-12-31	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.00669771231022119	-0.0304	0.5068	0.5	-0.0524	0.4536281123978394	0.12750073110240612
2026-01-02	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.008830441614502017	0.0	0.5617	0.5027	-0.1047	0.3879905178980432	0.0710797728606809
2026-01-05	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007710298053010541	-0.0104	0.543	0.5016	-0.087	0.343712992608616	0.17843989523031212
2026-01-06	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.009662843813509717	0.0	0.5856	0.5036	-0.1276	0.1047375068800731	0.06641818724355786
2026-01-07	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010430244597205407	-0.0113	0.568	0.5024	-0.1112	0.1276396065780281	0.11253136017178633
2026-01-08	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.00880872511563576	-0.0478	0.5669	0.5023	-0.1102	0.20692928781459075	0.15460827856758308
2026-01-09	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010206263900150721	0.0	0.565	0.5026	-0.1081	0.11130430922286338	0.17862011447032344
2026-01-12	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.00981466886477298	0.0	0.5571	0.502	-0.1007	0.0791627064196061	0.21869493080141056
2026-01-13	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008542373894468592	-0.0224	0.5454	0.5013	-0.0897	0.21355688762404967	0.2438706718253434
2026-01-14	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008317431082418914	-0.0362	0.5364	0.5009	-0.0811	0.24184788852876893	0.2796159884458904
2026-01-15	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008122955562905387	-0.0267	0.5302	0.5009	-0.0749	0.22288565395534565	0.3832991620108692
2026-01-16	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.009733526892316925	0.0	0.5459	0.5019	-0.0896	0.10208131986022573	0.25769816950056
2026-01-20	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010154323203795945	0.0	0.5636	0.5023	-0.1069	0.15328770467679798	0.25268496160637843
2026-01-21	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010542419417626162	0.0	0.554	0.5023	-0.0974	0.07257593435038201	0.1695151100094774
2026-01-22	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.00993721780963203	0.0	0.5401	0.5017	-0.0841	0.07694056011018202	
2026-01-23	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.009941785542280195	0.0	0.5562	0.502	-0.0998	0.05334669748485221	
2026-01-26	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009358979319059912	-0.0264	0.5194	0.5004	-0.0646	0.07432731167577966	
2026-01-27	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009890392953857392	0.0	0.5408	0.5016	-0.0848	0.045729354066401884	
2026-01-28	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.011071647169658331	0.0	0.5508	0.5021	-0.0944	-0.045304174958661236	
2026-01-29	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.01110902896368701	0.0	0.556	0.5021	-0.0995	-0.05374151074718869	
2026-01-30	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.009494687395089926	-0.048	0.5716	0.5023	-0.1149	-0.005326820837515123	
2026-02-02	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.011618824913415393	0.0	0.5583	0.502	-0.1019	-0.13275467505191407	
2026-02-03	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009479214510170234	-0.0419	0.5419	0.5012	-0.0863	-0.044511761680009254	
2026-02-04	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007748912763611138	-0.1334	0.5416	0.5009	-0.0863	0.04652080701218986	
2026-02-05	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007930221748408635	-0.1254	0.5325	0.5007	-0.0775	-0.032881575318773115	
2026-02-06	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007392101396330864	-0.0985	0.5309	0.5007	-0.0758	-0.013605602077505607	
2026-02-09	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007734772623052496	-0.124	0.5257	0.5004	-0.0709	0.05113425124266624	
2026-02-10	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0070233082897276445	-0.1474	0.5087	0.4999	-0.0545	0.12174146668829544	
2026-02-11	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009152282331320356	-0.0627	0.5427	0.5016	-0.0867	-0.012160623577785579	
2026-02-12	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.008618227706707164	-0.0544	0.5593	0.502	-0.103	0.029374117994666937	
2026-02-13	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.00885777823667766	-0.0597	0.5518	0.5015	-0.0959	0.07321572137865084	
2026-02-17	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009322969706913398	-0.0868	0.5335	0.5007	-0.0784	0.15486018272836977	
2026-02-18	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.010372219076374067	-0.0385	0.5507	0.5016	-0.0948	0.09687610784351386	
2026-02-19	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.01214635375464749	-0.0467	0.5046	0.4998	-0.0504	0.06450217447338269	
2026-02-20	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.01208359550965515	-0.022	0.5121	0.5002	-0.0575	-0.012308240572618812	
2026-02-23	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.010520468413776785	-0.0384	0.5132	0.5001	-0.0587	-0.03948023628523134	
2026-02-24	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.010358267598972433	-0.0452	0.5139	0.5003	-0.0593	-0.05377864276248434	
2026-02-25	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.010370797292314219	-0.0201	0.5058	0.5001	-0.0513	-0.10934732788370483	
2026-02-26	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009396056377240287	-0.0508	0.5011	0.4998	-0.047	-0.14462413720425904	
2026-02-27	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008989453488006024	-0.0581	0.4795	0.499	-0.0262	-0.13373910456509286	
2026-03-03	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008055401922899537	-0.115	0.4786	0.4987	-0.0255	-0.11019805400601901	
2026-03-04	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009499678646652946	-0.0658	0.5023	0.5	-0.048	-0.0821418364962283	
2026-03-05	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008584570014165053	-0.0745	0.5019	0.4996	-0.0479	-0.07759727617636603	
2026-03-06	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.006754151080736707	-0.1368	0.5044	0.4995	-0.0505	0.020145887708824528	
2026-03-09	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007221788113244306	-0.0925	0.5173	0.5003	-0.0626	-0.030155195035163618	
2026-03-10	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.007072657651640653	-0.0603	0.5249	0.5007	-0.0699	0.008980243026251333	
2026-03-11	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.00803983141810057	-0.024	0.517	0.5005	-0.0621	0.006735310869079969	
2026-03-12	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008656220522217595	-0.0551	0.5055	0.4998	-0.0514	0.03759711361761542	
2026-03-13	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009742947533654463	-0.0067	0.5092	0.5003	-0.0545	0.0010090645363014517	
2026-03-16	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.01069873420210216	0.0	0.5226	0.501	-0.0672	0.054006375120865036	
2026-03-17	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.01194141349549307	0.0	0.5206	0.501	-0.0653	-0.011826098521098172	
2026-03-18	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.010322271393914706	0.0	0.5099	0.5006	-0.055	-0.009745955196603484	
2026-03-19	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008553948313768404	-0.0378	0.5303	0.5007	-0.0752	0.02430958331109445	
2026-03-20	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.00707665796664938	-0.0841	0.5079	0.5	-0.0535		
2026-03-23	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0063483707666952775	-0.1243	0.5289	0.5006	-0.0739		
2026-03-24	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.005364334150293759	-0.1434	0.4696	0.4986	-0.0167		
2026-03-25	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004898401280007973	-0.1725	0.463	0.4983	-0.0104		
2026-03-26	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0031429206398615682	-0.2302	0.4691	0.4984	-0.0164		
2026-03-27	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0033240468804571766	-0.2263	0.4691	0.4986	-0.0161		
2026-03-30	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0020000573470390155	-0.3031	0.4844	0.4989	-0.0311		
2026-03-31	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0011444545525922667	-0.2683	0.4867	0.4992	-0.0331		
2026-04-01	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.0027365240169345533	-0.2033	0.5475	0.5017	-0.0915		
2026-04-02	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0010717590756911034	-0.2068	0.5246	0.5006	-0.0697		
2026-04-06	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.0017772987263236395	-0.1819	0.5283	0.5009	-0.073		
2026-04-07	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0023960188948852473	-0.1822	0.5016	0.4999	-0.0474		
2026-04-08	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.0027390726614269965	-0.1191	0.5206	0.5011	-0.0651		
2026-04-09	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0032963426220931663	-0.0871	0.5306	0.5011	-0.0751		
2026-04-10	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0036371337892903365	-0.0891	0.519	0.5006	-0.064		
2026-04-13	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004109333731552785	-0.0762	0.5187	0.5006	-0.0637		
2026-04-14	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.005407855718476269	0.0	0.5508	0.5023	-0.0942		
2026-04-15	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.003821386677263927	-0.0203	0.5351	0.5012	-0.0795		
2026-04-16	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0037548202835231415	-0.0181	0.5229	0.5008	-0.0677		
