date	close	live_signal	live_raw_model_signal	live_buy_point_ok	buy_point_warnings	live_probability	live_cutoff	live_confidence_gap	live_rule_selected	live_rule_cutoff	rule_name	live_percentile_rank	model_rationale	rule_rationale	ret_20	ret_60	drawdown_20_x	sma_gap_20	volume_vs_20	rsi_14	sma_gap_60	shadow_signal	shadow_raw_model_signal	shadow_buy_point_ok	shadow_probability	shadow_cutoff	shadow_confidence_gap	shadow_rule_selected	shadow_rule_cutoff	shadow_percentile_rank	line_id	label_mode	execution_rule	above_200dma_flag	slope_60	drawdown_20_y	above_200dma	slope_60_positive	bullish_pocket	bullish_pocket_confirmed	bullish_pocket_label	drawdown_20	live_selected	shadow_selected	live_model_ready	shadow_model_ready	live_blocked	shadow_blocked	live_state	shadow_state	comparison_state	comparison_note	confidence_gap_delta	divergence_case	comparison_owner	shadow_criteria_pass_count	shadow_criteria_pass_rate	shadow_overnight_gap	shadow_volume_vs_20	shadow_range_z_20	shadow_intraday_return	shadow_breakout_20	shadow_overnight_gap_pass	shadow_volume_vs_20_pass	shadow_range_z_20_pass	shadow_intraday_return_pass	shadow_breakout_20_pass
2022-06-28	57.86	weak_bullish	weak_bullish	True		0.4658	0.455	0.0108	False	0.5077	top_12.5pct_reference	0.4524	14 日 RSI 偏弱，開始接近超賣區 | 近 20 日跌幅很深，屬於急跌後區間 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.2109	-0.2572	-0.2323	-0.0838	0.0841	21.26		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.004954520949983869	-0.23232057182092292	False	False	False	False	outside_bullish_pocket	-0.2323	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.8108	live_selected_shadow_idle	live	1	0.2	0.0034	0.0841	1.339	-0.019	0.0	False	False	True	False	False
2022-06-29	56.02	no_entry	no_entry	True		0.4488	0.455	-0.0062	False	0.5077	top_12.5pct_reference	0.2116	14 日 RSI 偏弱，開始接近超賣區 | 近 20 日跌幅很深，屬於急跌後區間 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.2413	-0.2646	-0.2567	-0.1002	-0.0352	21.56		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.005123169784217414	-0.2567334693336716	False	False	False	False	outside_bullish_pocket	-0.2567	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9938		shared	0	0.0	-0.0109	-0.0352	0.1581	-0.0211	0.0	False	False	False	False	False
2022-06-30	55.28	weak_bullish	weak_bullish	True		0.4581	0.455	0.0031	False	0.5077	top_12.5pct_reference	0.3291	14 日 RSI 偏弱，開始接近超賣區 | 近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.2484	-0.2883	-0.2666	-0.0989	0.5744	23.52		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.005667631691325425	-0.26655172131058763	False	False	False	False	outside_bullish_pocket	-0.2666	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.6031	live_selected_shadow_idle	live	2	0.4	-0.0184	0.5744	0.1967	0.0053	0.0	False	True	False	True	False
2022-07-01	53.65	no_entry	no_entry	True		0.4351	0.455	-0.0199	False	0.5077	top_12.5pct_reference	0.0837	14 日 RSI 偏弱，開始接近超賣區 | 近 20 日跌幅很深，屬於急跌後區間 | 量能明顯高於 20 日均量，資金參與偏強 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.2882	-0.2809	-0.2418	-0.1097	1.1414	25.77		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.005496550952431948	-0.24180328001418921	False	False	False	False	outside_bullish_pocket	-0.2418	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.3801		shared	3	0.6	-0.036	1.1414	1.1399	0.0068	0.0	False	True	True	True	False
2022-07-05	56.73	weak_bullish	weak_bullish	True		0.4821	0.455	0.0271	False	0.5077	top_12.5pct_reference	0.6823	近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1889	-0.2311	-0.1983	-0.0481	0.6405	44.08		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.004379741872567348	-0.198275892742102	False	False	False	False	outside_bullish_pocket	-0.1983	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.4271	live_selected_shadow_idle	live	3	0.6	-0.0274	0.6405	3.3982	0.0872	0.0	False	True	True	True	False
2022-07-06	57.37	weak_bullish	weak_bullish	True		0.4686	0.455	0.0136	False	0.5077	top_12.5pct_reference	0.4931	近 20 日跌幅很深，屬於急跌後區間 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1857	-0.2171	-0.1892	-0.0267	0.1174	46.37		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.004079436728533977	-0.1892312436419468	False	False	False	False	outside_bullish_pocket	-0.1892	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.8136	live_selected_shadow_idle	live	1	0.2	0.0021	0.1174	-0.9684	0.0091	0.0	False	False	False	True	False
2022-07-07	58.85	weak_bullish	weak_bullish	True		0.4672	0.455	0.0122	False	0.5077	top_12.5pct_reference	0.4776	近 20 日已有一段像樣回檔 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1683	-0.1842	-0.1421	0.0086	0.0662	49.3		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0033936143206121224	-0.1421282830447602	False	False	False	False	outside_bullish_pocket	-0.1421	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.8122	live_selected_shadow_idle	live	1	0.2	0.0302	0.0662	-1.1769	-0.0042	0.0	True	False	False	False	False
2022-07-08	59.14	no_entry	weak_bullish	False	14 日 RSI 仍偏高，短線有點過熱	0.4866	0.455	0.0316	False	0.5077	top_12.5pct_reference	0.7322	近 20 日已有一段像樣回檔 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1379	-0.179	-0.1042	0.0218	-0.11	63.28		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.00328625296417074	-0.10421080889498234	False	False	False	False	outside_bullish_pocket	-0.1042	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.8316	live_model_ready_shadow_not_ready	shared	1	0.2	-0.0107	-0.11	-0.0955	0.0158	0.0	False	False	False	True	False
2022-07-11	57.81	weak_bullish	weak_bullish	True		0.4616	0.455	0.0066	False	0.5077	top_12.5pct_reference	0.383	價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1244	-0.1966	-0.0768	0.006	-0.3548	56.38		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.003649143358499529	-0.0768124822842276	False	False	False	False	outside_bullish_pocket	-0.0768	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-1.0066	live_selected_shadow_idle	live	0	0.0	-0.0174	-0.3548	-1.653	-0.0052	0.0	False	False	False	False	False
2022-07-12	59.18	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4674	0.455	0.0124	False	0.5077	top_12.5pct_reference	0.4782	近 20 日幾乎沒什麼回檔，位置偏高 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.0549	-0.1824	0.0	0.0329	0.0079	57.23		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.003355772134334911	0.0	False	False	False	False	outside_bullish_pocket	0.0	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.6124	live_model_ready_shadow_not_ready	shared	2	0.4	0.0106	0.0079	-0.3538	0.013	0.0	True	False	False	True	False
2022-07-13	58.86	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4669	0.455	0.0119	False	0.5077	top_12.5pct_reference	0.4725	近 20 日幾乎沒什麼回檔，位置偏高 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.0003	-0.1607	-0.0054	0.0273	-0.3288	57.72		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.002919814503496528	-0.005407226988409328	False	False	False	False	outside_bullish_pocket	-0.0054	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.8119	live_model_ready_shadow_not_ready	shared	1	0.2	-0.0304	-0.3288	-0.2254	0.0258	0.0	False	False	False	True	False
2022-07-14	59.35	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4667	0.455	0.0117	False	0.5077	top_12.5pct_reference	0.4713	近 20 日幾乎沒什麼回檔，位置偏高 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.0111	-0.1658	0.0	0.0353	-0.2858	59.38		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.003022304177266107	0.0	False	False	False	False	outside_bullish_pocket	0.0	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.6117	live_model_ready_shadow_not_ready	shared	2	0.4	-0.0156	-0.2858	0.0775	0.0243	1.0	False	False	False	True	True
2022-07-15	61.53	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 價格明顯高於 20 日均線，乖離偏大	0.4727	0.455	0.0177	False	0.5077	top_12.5pct_reference	0.5573	近 20 日幾乎沒什麼回檔，位置偏高 | 價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.0408	-0.154	0.0	0.071	-0.0212	59.28		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0027871526568218267	0.0	False	False	False	False	outside_bullish_pocket	0.0	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.4177	live_model_ready_shadow_not_ready	shared	3	0.6	0.0359	-0.0212	-0.0481	0.0008	1.0	True	False	False	True	True
2022-07-18	60.45	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 近 20 日漲幅已偏大，容易落在追價區	0.4657	0.455	0.0107	False	0.5077	top_12.5pct_reference	0.4495	近 20 日幾乎沒什麼回檔，位置偏高 | 價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.0989	-0.1742	-0.0176	0.0473	-0.3476	54.8		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0031896464932463786	-0.017552381566450007	False	False	False	False	outside_bullish_pocket	-0.0176	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.8107	live_model_ready_shadow_not_ready	shared	1	0.2	0.0091	-0.3476	-0.0826	-0.0264	0.0	True	False	False	False	False
2022-07-19	62.4	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.4655	0.455	0.0105	False	0.5077	top_12.5pct_reference	0.4478	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.1193	-0.1201	0.0	0.0749	-0.0463	62.32		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.002133119259314068	0.0	False	False	False	False	outside_bullish_pocket	0.0	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.4105	live_model_ready_shadow_not_ready	shared	3	0.6	0.0169	-0.0463	-0.9971	0.0151	1.0	True	False	False	True	True
2022-07-20	63.3	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.4695	0.455	0.0145	False	0.5077	top_12.5pct_reference	0.5052	14 日 RSI 偏高，短線有過熱跡象 | 近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.1144	-0.088	0.0	0.0843	-0.2418	70.82		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.001535761416911008	0.0	False	False	False	False	outside_bullish_pocket	0.0	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.6145	live_model_ready_shadow_not_ready	shared	2	0.4	-0.0029	-0.2418	-0.684	0.0174	1.0	False	False	False	True	True
2022-07-21	63.64	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.4696	0.455	0.0146	False	0.5077	top_12.5pct_reference	0.5075	14 日 RSI 偏高，短線有過熱跡象 | 近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.1296	-0.0924	0.0	0.0834	-0.3533	74.47		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0016160984223979231	0.0	False	False	False	False	outside_bullish_pocket	0.0	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.6146	live_model_ready_shadow_not_ready	shared	2	0.4	-0.0111	-0.3533	-0.6051	0.0166	1.0	False	False	False	True	True
2022-07-22	61.29	no_entry	weak_bullish	False	14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區	0.4787	0.455	0.0237	False	0.5077	top_12.5pct_reference	0.6359	14 日 RSI 偏高，短線有過熱跡象 | 價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.0902	-0.0863	-0.0369	0.0389	0.0868	71.46		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0015044875302719844	-0.03692643772248904	False	False	False	False	outside_bullish_pocket	-0.0369	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.8237	live_model_ready_shadow_not_ready	shared	1	0.2	-0.0369	0.0868	-0.3353	0.0	0.0	False	False	False	True	False
2022-07-25	60.15	no_entry	weak_bullish	False	14 日 RSI 仍偏高，短線有點過熱	0.4634	0.455	0.0084	False	0.5077	top_12.5pct_reference	0.4083	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.0293	-0.0951	-0.0548	0.0181	-0.2892	60.78		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0016651544771605132	-0.05483969040290732	False	False	False	False	outside_bullish_pocket	-0.0548	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-1.0084	live_model_ready_shadow_not_ready	shared	0	0.0	0.001	-0.2892	-0.0448	-0.0196	0.0	False	False	False	False	False
2022-07-26	59.66	no_entry	no_entry	True		0.4488	0.455	-0.0062	False	0.5077	top_12.5pct_reference	0.2122	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	0.015	-0.1499	-0.0625	0.009	-0.4509	57.29		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0027066932995760537	-0.0625392768762928	False	False	False	False	outside_bullish_pocket	-0.0625	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9938		shared	0	0.0	0.0027	-0.4509	-1.1409	-0.0108	0.0	False	False	False	False	False
2022-07-27	61.89	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4746	0.455	0.0196	False	0.5077	top_12.5pct_reference	0.5797	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.0697	-0.0924	-0.0275	0.0432	-0.2659	59.23		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0016156559407693857	-0.027498428924948286	False	False	False	False	outside_bullish_pocket	-0.0275	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.4196	live_model_ready_shadow_not_ready	shared	3	0.6	0.0139	-0.2659	0.665	0.0231	0.0	True	False	True	True	False
2022-07-28	62.07	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 近 20 日漲幅已偏大，容易落在追價區	0.4668	0.455	0.0118	False	0.5077	top_12.5pct_reference	0.4725	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.108	-0.1208	-0.0247	0.0409	-0.4813	58.96		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	0.0	-0.0021461224562876395	-0.02467001429732245	False	False	False	False	outside_bullish_pocket	-0.0247	False	False	True	False	True	False	blocked	idle	blocked_idle	Live clears the model only while shadow stays idle.	-0.8118	live_model_ready_shadow_not_ready	shared	1	0.2	0.0058	-0.4813	-0.0807	-0.0029	0.0	True	False	False	False	False
